0.1 1001 NBAN 2.493041e+02
2.305805e+02 2.088152e+02 1.935153e+02 1.916068e+02 1.641220e+02 1.348508e+02 8.603076e+01 1.075804e+01 -3.531799e+01 -5.983226e+01 -9.290282e+01 -1.304184e+02 -1.270115e+02 -1.630962e+02 -1.409087e+02 -1.602194e+02 -1.766762e+02 -1.759282e+02 -1.729898e+02 -1.621033e+02 -1.506910e+02 -1.327690e+02 -1.193278e+02 -1.041897e+02 -7.776586e+01 -5.758912e+01 -1.875274e+01 4.887990e+00 2.581618e+01 3.129065e+01 2.574245e+01 1.034581e+01 2.668054e+01 3.767273e+01 4.445369e+01 4.801752e+01 3.160007e+01 1.440341e+01 3.044850e+01 2.036584e+01 -1.451375e+01 -2.525760e+01 -6.619968e+01 -1.211534e+02 -1.484005e+02 -1.595657e+02 -1.601977e+02 -1.683017e+02 -1.610452e+02 -1.492727e+02 -1.254323e+02 -7.012518e+01 -7.854897e+00 6.867706e+01 1.105501e+02 1.520405e+02 2.192094e+02 2.474863e+02 2.747209e+02 2.860427e+02 2.685984e+02 2.527296e+02 2.353781e+02 2.019319e+02 1.798743e+02 1.272766e+02 7.940865e+01 3.691508e+01 1.201849e+01 9.036407e-01 -7.705925e+00 1.033713e+00 3.112846e+00 1.857070e+01 3.068807e+00 1.231248e+01 1.505120e+01 2.080750e+00 -5.601661e+00 -2.468660e+00 -1.738475e+01 -1.004588e+01 -1.735662e+01 -3.606461e+01 -7.083701e+01 -9.161165e+01 -9.981223e+01 -9.064163e+01 -8.260995e+01 -7.215228e+01 -6.186425e+01 -6.883549e+01 -7.348424e+01 -9.151107e+01 -9.612330e+01 -9.622751e+01 -1.168458e+02 -1.199505e+02 -1.084302e+02 -8.322689e+01 -5.798778e+01 -3.083068e+01 -1.131290e+01 1.197157e+01 3.035028e+01 3.884418e+01 7.543858e+01 9.134622e+01 9.681155e+01 8.693287e+01 6.640496e+01 4.152222e+01 2.482690e+01 -4.726264e+00 -2.520483e+01 -7.113351e+01 -9.604176e+01 -8.949549e+01 -9.055097e+01 -8.765002e+01 -8.364810e+01 -6.822163e+01 -6.529968e+01 -4.463671e+01 -1.293751e+01 -1.974792e+00 1.352865e+01 1.755133e+01 2.218055e+01 4.317665e+01 7.205870e+01 9.091876e+01 1.131147e+02 1.078055e+02 8.768740e+01 7.008145e+01 6.092445e+01 4.154627e+01 3.000808e+01 1.266896e+00 -3.160876e+01 -5.808152e+01 -5.035108e+01 -4.334608e+01 -3.960239e+01 -3.998341e+01 -2.081558e+01 -1.503279e+01 2.208768e+00 3.934637e+00 -2.071503e+00 -1.425302e+01 -3.607584e+01 -5.291389e+01 -5.266822e+01 -4.458078e+01 -2.665249e+01 -2.338641e+01 -4.589938e+01 -3.908884e+01 -4.195819e+01 -3.214637e+01 -5.067419e+01 -6.051917e+01 -8.014703e+01 -7.910751e+01 -8.041184e+01 -5.487943e+01 -4.330513e+01 -8.042618e+00 2.140594e+00 9.730410e+00 2.953873e+01 6.651939e+01 8.260642e+01 8.424455e+01 1.071890e+02 1.118936e+02 1.104164e+02 1.131836e+02 1.091069e+02 8.468383e+01 5.691609e+01 4.206577e+01 4.038943e+01 6.332201e+01 6.192342e+01 6.630067e+01 6.934141e+01 7.577469e+01 7.094474e+01 8.335123e+01 1.060271e+02 7.687230e+01 9.269763e+01 7.821685e+01 7.240884e+01 5.976820e+01 5.080999e+01 1.858316e+01 -2.716656e+01 -6.824042e+01 -9.889343e+01 -1.064222e+02 -1.074617e+02 -1.191577e+02 -1.402770e+02 -1.282543e+02 -1.226623e+02 -1.158783e+02 -1.190299e+02 -1.147854e+02 -1.164014e+02 -1.027153e+02 -7.973770e+01 -6.922258e+01 -5.502750e+01 -5.506002e+01 -9.224198e+01 -1.388921e+02 -1.365853e+02 -1.193006e+02 -9.660404e+01 -6.588852e+01 -4.040242e+01 -6.461170e+00 3.301099e+01 8.481711e+01 1.147919e+02 1.426351e+02 1.580660e+02 1.644860e+02 1.739913e+02 1.683534e+02 1.676475e+02 1.473598e+02 1.346993e+02 1.282391e+02 1.212448e+02 1.170847e+02 1.093832e+02 9.394755e+01 9.937646e+01 9.549036e+01 1.114941e+02 9.675809e+01 6.060987e+01 3.765725e+01 9.455198e+00 -2.843816e+01 -3.810691e+01 -4.107098e+01 -7.725657e+01 -1.004885e+02 -9.749731e+01 -1.068265e+02 -1.049672e+02 -1.010409e+02 -7.494982e+01 -5.484491e+01 -3.453104e+01 5.700430e+00 3.754179e+01 3.283631e+01 1.447569e+01 1.010421e+01 -1.748658e+01 -3.209523e+01 -5.426616e+01 -6.587050e+01 -8.312009e+01 -8.690119e+01 -7.964729e+01 -4.621499e+01 -3.834885e+01 -2.010857e+01 -1.453522e+01 -9.207439e+00 -6.996519e+00 -7.528068e+00 -3.169495e+01 -5.257700e+01 -5.430844e+01 -6.362762e+01 -5.908665e+01 -4.337036e+01 -1.653790e+01 1.087271e+01 1.955370e+01 5.020498e+01 5.206140e+01 6.995474e+01 7.513106e+01 4.474614e+01 3.724306e+01 2.290370e+01 3.361105e+01 4.410771e+01 4.439429e+01 4.923663e+01 4.127760e+01 2.075072e+01 1.859442e+01 6.960774e+00 2.794196e+00 1.450439e+00 1.005578e+00 7.408936e+00 2.439034e+01 5.754304e+01 3.646175e+01 2.695901e+01 1.166683e+01 -1.480749e+01 -2.740582e+01 -4.253172e+01 -6.260354e+01 -7.975943e+01 -7.474590e+01 -8.189669e+01 -9.137384e+01 -1.011803e+02 -8.810110e+01 -1.205100e+02 -1.289753e+02 -1.521810e+02 -1.582353e+02 -1.667848e+02 -1.814946e+02 -1.809680e+02 -2.058479e+02 -1.885633e+02 -1.412083e+02 -8.452847e+01 -3.722579e+01 -4.255188e+00 2.488987e+01 7.525854e+01 9.044966e+01 1.237092e+02 1.723233e+02 1.940309e+02 2.061310e+02 2.219368e+02 2.450016e+02 2.708513e+02 2.885964e+02 2.773988e+02 2.602054e+02 2.179034e+02 1.839020e+02 1.422562e+02 1.075218e+02 8.024118e+01 1.948217e+01 -1.673002e+01 -2.710851e+01 -3.683224e+01 -1.946288e+01 -2.820557e+01 -1.687196e+01 -2.991517e+01 -2.363593e+01 -1.300548e+01 -1.623109e+01 -2.585460e+01 -3.032333e+01 -4.951545e+01 -4.714011e+01 -4.413564e+01 -5.504580e+01 -3.582549e+01 -5.531963e+01 -6.621943e+01 -8.380964e+01 -9.874239e+01 -9.999637e+01 -8.817290e+01 -9.943675e+01 -1.170080e+02 -1.201870e+02 -1.135345e+02 -9.624119e+01 -6.633036e+01 -4.660146e+01 -8.922626e+00 -3.187401e+00 1.303482e-01 1.997193e+01 1.369043e+01 1.990058e+01 1.255362e+01 1.470200e+01 -1.300447e+01 -8.437268e+00 -2.354208e+01 -1.449887e+01 2.316269e+00 -3.992492e+00 7.648851e+00 3.433853e+00 -3.125804e-01 -5.024017e+00 1.604307e+00 -8.874968e-01 -1.484540e+01 8.890777e-01 8.119308e+00 3.747205e+01 5.511635e+01 5.460242e+01 5.680502e+01 4.144736e+01 3.482388e+01 5.578095e+01 8.884138e+01 1.050223e+02 1.096055e+02 9.810146e+01 7.606803e+01 6.442513e+01 5.658281e+01 4.135313e+01 2.875130e+01 9.722326e+00 -1.181944e+01 -2.260938e+01 -1.916253e+01 -2.553071e+01 -3.049485e+01 -3.441270e+01 -4.531989e+01 -5.856107e+01 -8.409560e+01 -1.033333e+02 -8.824716e+01 -8.454216e+01 -7.013797e+01 -6.423234e+01 -5.376086e+01 -3.280934e+01 -2.435664e+01 -1.499168e+01 -4.196795e+00 2.708264e+01 6.722087e+01 1.144068e+02 1.315264e+02 1.312745e+02 1.218013e+02 1.241349e+02 1.143069e+02 9.821101e+01 8.287967e+01 6.920514e+01 4.927255e+01 2.999742e+01 1.314192e+01 1.014656e+00 1.800847e+01 -8.643593e+00 -4.723914e+01 -7.067349e+01 -8.146508e+01 -1.091481e+02 -1.344675e+02 -1.353956e+02 -1.438763e+02 -1.196736e+02 -9.447491e+01 -5.253296e+01 -2.767231e+01 -1.359917e+01 -3.302612e+00 6.339402e+00 2.261823e+01 3.943900e+01 5.565698e+01 8.666512e+01 8.185908e+01 8.885764e+01 1.026609e+02 8.941745e+01 5.994431e+01 2.748139e+01 -2.819275e+00 -8.415398e+00 1.175842e-01 5.255614e+01 1.254481e+02 1.447209e+02 1.394942e+02 7.165906e+01 -8.243385e+01 -2.520678e+02 -3.264309e+02 -3.260578e+02 -2.678128e+02 -1.352711e+02 -9.212196e+00 9.934570e+01 1.911731e+02 2.116472e+02 2.446774e+02 2.496620e+02 1.848518e+02 1.490545e+02 8.024036e+01 9.657188e+01 1.560536e+02 2.422832e+02 2.756963e+02 2.292289e+02 1.332663e+02 2.819361e+01 -5.737779e+01 -1.010746e+02 -8.970639e+01 -1.810603e+01 1.498558e+02 3.619067e+02 5.740414e+02 8.593413e+02 1.143632e+03 1.368623e+03 1.503847e+03 1.634724e+03 1.819280e+03 2.034913e+03 2.111740e+03 2.036403e+03 1.790252e+03 1.399898e+03 8.981786e+02 3.908371e+02 1.168017e+01 -1.255745e+02 -4.693553e+01 -4.756186e+01 -2.170538e+02 -3.852671e+02 -4.779600e+02 -6.875513e+02 -9.178981e+02 -1.090920e+03 -1.237673e+03 -1.362156e+03 -1.414271e+03 -1.351407e+03 -1.278031e+03 -1.360661e+03 -1.365445e+03 -1.376230e+03 -1.649102e+03 -2.141805e+03 -2.593750e+03 -2.758075e+03 -2.803649e+03 -3.006354e+03 -3.188181e+03 -3.185046e+03 -2.963798e+03 -2.662842e+03 -2.432095e+03 -2.310429e+03 -1.988945e+03 -1.567658e+03 -1.097526e+03 -7.939659e+02 -8.644110e+02 -1.110697e+03 -1.231093e+03 -1.110879e+03 -8.462181e+02 -8.507446e+02 -8.662626e+02 -3.639435e+02 3.465733e+02 9.616783e+02 1.135296e+03 1.128256e+03 1.127566e+03 9.966824e+02 9.416906e+02 7.405576e+02 4.125448e+02 3.117526e+02 6.079835e+02 8.499220e+02 7.203465e+02 6.298056e+02 5.620862e+02 3.243348e+02 1.229981e+02 9.219905e+01 -8.676703e+01 -2.466913e+02 -3.558104e+02 -4.782445e+02 -3.012294e+02 1.771408e+01 -4.445835e+00 1.183158e+02 6.255076e+02 9.478057e+02 8.116888e+02 2.847348e+02 1.991109e+02 7.899888e+02 9.943647e+02 6.964316e+02 7.950805e+02 1.220682e+03 8.612025e+02 1.875394e+02 7.205656e+02 1.420656e+03 1.487449e+03 1.333493e+03 1.528235e+03 2.083298e+03 2.434271e+03 2.158479e+03 1.707970e+03 1.693888e+03 1.460415e+03 1.191890e+03 1.365766e+03 1.378550e+03 1.370781e+03 1.653437e+03 1.777006e+03 1.699273e+03 1.488387e+03 1.238223e+03 1.265201e+03 1.455320e+03 1.387780e+03 1.147076e+03 1.050322e+03 1.378017e+03 1.656172e+03 1.546771e+03 1.342085e+03 1.010571e+03 6.343485e+02 4.751684e+02 3.594784e+02 5.999743e+01 -2.777297e+02 -4.993817e+02 -4.237240e+02 -1.691575e+02 -7.500961e+01 -5.039136e+01 1.841733e+02 6.140600e+02 8.881222e+02 1.168745e+03 1.474765e+03 1.603191e+03 1.586087e+03 1.464959e+03 1.194623e+03 8.341873e+02 4.940145e+02 2.444857e+02 2.296567e+02 2.015573e+02 -1.367434e+01 9.641441e+01 3.720192e+02 3.574407e+01 -6.518701e+02 -1.002679e+03 -1.239476e+03 -1.436975e+03 -1.425973e+03 -1.021107e+03 -6.033051e+02 -3.043129e+01 2.132137e+02 1.612309e+02 2.128866e+01 -3.117383e+01 -8.560767e+01 -2.963227e+02 -4.432435e+02 -5.047029e+02 -5.265847e+02 -6.850272e+02 -6.670153e+02 -7.021970e+02 -6.700143e+02 -5.103475e+02 -5.155842e+02 -8.360046e+02 -1.138316e+03 -1.298759e+03 -1.301244e+03 -1.326448e+03 -1.533498e+03 -1.740125e+03 -1.843518e+03 -1.695971e+03 -1.596847e+03 -1.823338e+03 -2.218158e+03 -2.431111e+03 -2.238235e+03 -1.937478e+03 -1.622151e+03 -1.275704e+03 -1.096631e+03 -9.105892e+02 -9.202454e+02 -1.177504e+03 -1.419929e+03 -1.222782e+03 -1.002809e+03 -8.513381e+02 -7.103499e+02 -7.167416e+02 -7.569584e+02 -6.511486e+02 -4.711407e+02 -3.849243e+02 -4.896523e+02 -6.486815e+02 -5.695944e+02 -4.093947e+02 -2.642166e+02 -2.966788e+02 -1.858051e+02 1.225587e+02 3.717667e+02 4.864050e+02 3.792589e+02 5.952319e+02 8.158253e+02 7.233772e+02 4.645728e+02 1.334811e+02 -1.474981e+02 -5.948078e+01 5.139257e+01 1.659778e+02 2.760631e+02 2.385670e+02 1.163599e+02 9.895790e+01 2.066815e+02 3.292184e+02 3.978265e+02 3.248316e+02 1.685291e+02 -2.602040e+01 -1.290173e+02 -1.388683e+02 -1.070099e+02 -2.066515e+01 7.827666e+01 5.184093e+01 -2.447856e+02 -4.735382e+02 -4.277457e+02 -1.959320e+02 1.901153e+02 4.250065e+02 3.322630e+02 1.577461e+02 1.752241e+02 2.183634e+02 1.791588e+02 1.774866e+02 1.933747e+02 1.577954e+02 5.368886e+01 -1.290330e+02 -2.271324e+02 -2.303628e+02 -9.945229e+01 7.444085e+00 -8.555243e+01 -2.048316e+02 -2.661698e+02 -2.148541e+02 -1.280821e+02 -1.684533e+02 -1.398559e+02 9.775106e+01 9.741666e+01 -4.936893e+01 4.312907e+01 2.970168e+01 -1.354349e+02 -3.342009e+02 -5.005431e+02 -5.580779e+02 -4.427016e+02 -2.616125e+02 -1.097573e+02 -1.133519e+02 -1.723602e+01 -2.177474e+01 -1.435777e+02 -1.222538e+02 -1.754872e+02 -5.403531e+02 -7.128658e+02 -6.406906e+02 -2.676663e+02 -3.210538e+01 1.075058e+02 3.812925e+02 4.652421e+02 1.659606e+02 -1.175055e+02 -1.957166e+02 -2.357847e+01 1.720935e+02 1.978905e+02 3.338472e+02 4.750952e+02 5.257074e+02 8.586615e+02 1.162124e+03 1.106881e+03 9.470425e+02 6.479904e+02 3.005732e+02 1.627478e+02 3.484631e+01 1.485708e+02 3.773567e+02 5.609224e+02 6.939881e+02 6.867343e+02 5.976066e+02 6.391746e+02 7.082319e+02 3.889169e+02 -1.658367e+02 -4.982802e+02 -5.105125e+02 -2.759094e+02 1.127862e+02 5.063249e+02 5.723862e+02 5.053847e+02 4.208121e+02 1.994956e+02 1.139293e+02 1.237907e+02 -1.453796e+01 -1.376938e+01 8.175375e+01 3.075839e+02 5.463783e+02 7.555206e+02 1.000889e+03 1.150342e+03 1.087345e+03 8.801152e+02 6.669350e+02 7.156717e+02 7.397455e+02 4.623834e+02 8.516584e+01 -2.212209e+02 -3.292470e+02 -3.836982e+02 -2.623644e+02 -5.940403e+00 1.618772e+02 1.043249e+02 5.319892e-01 -1.952377e+02 -3.018083e+02 -2.431773e+02 -1.883619e+02 -2.656576e+02 -3.149875e+02 -2.277432e+02 2.743983e+01 3.206125e+02 4.573333e+02 4.679149e+02 4.598926e+02 4.518310e+02 4.757615e+02 5.325081e+02 6.517672e+02 5.306786e+02 3.213842e+02 1.487295e+02 8.822316e+01 1.013639e+02 1.340927e+02 1.054749e+02 7.301421e+01 1.287619e+02 1.522735e+02 2.117967e+02 3.597545e+02 5.463789e+02 6.604661e+02 7.523096e+02 7.032562e+02 5.974603e+02 5.201114e+02 5.028690e+02 4.969511e+02 4.536143e+02 4.780802e+02 5.976335e+02 6.050204e+02 3.842479e+02 9.667756e+01 -2.308249e+02 -4.401694e+02 -5.840325e+02 -5.530427e+02 -4.315125e+02 -2.197755e+02 1.774879e+01 1.296728e+02 1.968833e+01 -2.149622e+02 -4.907263e+02 -7.054380e+02 -8.341820e+02 -8.820997e+02 -9.805936e+02 -1.084845e+03 -1.070087e+03 -9.858051e+02 -9.071071e+02 -8.032657e+02 -6.679658e+02 -5.022137e+02 -2.495406e+02 1.240867e+01 8.056305e+01 2.356764e+01 -9.562439e+01 -1.737031e+02 -1.787406e+02 -1.423116e+02 -1.191228e+02 -1.359564e+02 -1.979712e+02 -2.790251e+02 -3.878874e+02 -4.287103e+02 -4.188480e+02 -4.565272e+02 -5.073533e+02 -4.519897e+02 -4.243573e+02 -4.269818e+02 -3.076557e+02 -1.057111e+02 -4.439347e+00 -9.843671e+01 -2.881394e+02 -3.296665e+02 -3.393654e+02 -4.369305e+02 -4.942695e+02 -3.876153e+02 -2.355894e+02 -1.122269e+02 -1.264200e+02 -1.985820e+02 -2.756080e+02 -2.923249e+02 -2.333900e+02 -4.977490e+01 1.189039e+02 2.059043e+02 1.483230e+02 3.886246e+01 -4.236265e+01 -6.724886e+01 -1.382987e+01 6.668787e+01 1.841180e+02 2.306338e+02 1.731684e+02 6.923840e+01 -1.285329e+01 -5.129726e+01 2.887680e+01 1.654437e+02 2.321877e+02 2.333705e+02 2.607604e+02 2.553979e+02 1.677198e+02 -2.846668e+01 
