# Gravidade do Havai
# Gerado a partir do modelo EIGEN-6c4
# Baixado de http://icgem.gfz-potsdam.de/ICGEM/
# nlon x nlat = 76 x 76
207.00000 28.00000 1249837.75595 1674056.64804 0.00000 -5514.00000 979173.47141
207.20000 28.00000 1270668.38522 1674056.64804 0.00000 -5488.00000 979176.55917
207.40000 28.00000 1291499.01448 1674056.64804 0.00000 -5515.00000 979170.71710
207.60000 28.00000 1312329.64375 1674056.64804 0.00000 -5448.00000 979170.22111
207.80000 28.00000 1333160.27302 1674056.64804 0.00000 -5478.00000 979174.58035
208.00000 28.00000 1353990.90228 1674056.64804 0.00000 -5510.00000 979174.50537
208.20000 28.00000 1374821.53155 1674056.64804 0.00000 -5466.00000 979173.06120
208.40000 28.00000 1395652.16081 1674056.64804 0.00000 -5437.00000 979171.68811
208.60000 28.00000 1416482.79008 1674056.64804 0.00000 -5573.00000 979173.05873
208.80000 28.00000 1437313.41935 1674056.64804 0.00000 -5404.00000 979174.32885
209.00000 28.00000 1458144.04861 1674056.64804 0.00000 -5421.00000 979169.84889
209.20000 28.00000 1478974.67788 1674056.64804 0.00000 -5318.00000 979172.28749
209.40000 28.00000 1499805.30714 1674056.64804 0.00000 -5422.00000 979172.50485
209.60000 28.00000 1520635.93641 1674056.64804 0.00000 -5272.00000 979173.51264
209.80000 28.00000 1541466.56568 1674056.64804 0.00000 -5457.00000 979170.14007
210.00000 28.00000 1562297.19494 1674056.64804 0.00000 -5445.00000 979174.61375
195.00000 27.80000 0.00000 1650486.32005 0.00000 -5196.00000 979157.60988
195.20000 27.80000 20830.62927 1650486.32005 0.00000 -5087.00000 979157.96972
195.40000 27.80000 41661.25853 1650486.32005 0.00000 -5235.00000 979158.95522
195.60000 27.80000 62491.88780 1650486.32005 0.00000 -5264.00000 979155.77033
195.80000 27.80000 83322.51706 1650486.32005 0.00000 -5253.00000 979151.60697
196.00000 27.80000 104153.14633 1650486.32005 0.00000 -5436.00000 979150.62408
196.20000 27.80000 124983.77560 1650486.32005 0.00000 -5299.00000 979157.43220
196.40000 27.80000 145814.40486 1650486.32005 0.00000 -5305.00000 979158.78242
196.60000 27.80000 166645.03413 1650486.32005 0.00000 -5095.00000 979161.76828
196.80000 27.80000 187475.66339 1650486.32005 0.00000 -4936.00000 979169.76061
197.00000 27.80000 208306.29266 1650486.32005 0.00000 -4907.00000 979175.18792
197.20000 27.80000 229136.92192 1650486.32005 0.00000 -5070.00000 979173.49011
197.40000 27.80000 249967.55119 1650486.32005 0.00000 -5112.00000 979165.56775
197.60000 27.80000 270798.18046 1650486.32005 0.00000 -5430.00000 979143.36284
197.80000 27.80000 291628.80972 1650486.32005 0.00000 -4209.00000 979182.61680
198.00000 27.80000 312459.43899 1650486.32005 0.00000 -2686.00000 979240.57371
198.20000 27.80000 333290.06825 1650486.32005 0.00000 -3432.00000 979197.68799
198.40000 27.80000 354120.69752 1650486.32005 0.00000 -3910.00000 979171.04886
198.60000 27.80000 374951.32679 1650486.32005 0.00000 -4242.00000 979173.43109
198.80000 27.80000 395781.95605 1650486.32005 0.00000 -4693.00000 979176.20728
199.00000 27.80000 416612.58532 1650486.32005 0.00000 -4548.00000 979170.80408
199.20000 27.80000 437443.21458 1650486.32005 0.00000 -4767.00000 979172.22489
199.40000 27.80000 458273.84385 1650486.32005 0.00000 -4787.00000 979170.15582
199.60000 27.80000 479104.47312 1650486.32005 0.00000 -5219.00000 979149.22236
199.80000 27.80000 499935.10238 1650486.32005 0.00000 -5311.00000 979148.63558
200.00000 27.80000 520765.73165 1650486.32005 0.00000 -5255.00000 979150.59166
200.20000 27.80000 541596.36091 1650486.32005 0.00000 -5362.00000 979158.59810
200.40000 27.80000 562426.99018 1650486.32005 0.00000 -5236.00000 979157.71158
200.60000 27.80000 583257.61944 1650486.32005 0.00000 -5193.00000 979158.77334
200.80000 27.80000 604088.24871 1650486.32005 0.00000 -5145.00000 979161.29166
201.00000 27.80000 624918.87798 1650486.32005 0.00000 -5259.00000 979161.36004
201.20000 27.80000 645749.50724 1650486.32005 0.00000 -5550.00000 979156.23352
201.40000 27.80000 666580.13651 1650486.32005 0.00000 -5370.00000 979156.18522
201.60000 27.80000 687410.76577 1650486.32005 0.00000 -5495.00000 979151.19237
201.80000 27.80000 708241.39504 1650486.32005 0.00000 -5506.00000 979152.50968
202.00000 27.80000 729072.02431 1650486.32005 0.00000 -5652.00000 979150.72106
202.20000 27.80000 749902.65357 1650486.32005 0.00000 -5689.00000 979148.17368
202.40000 27.80000 770733.28284 1650486.32005 0.00000 -5623.00000 979152.78837
202.60000 27.80000 791563.91210 1650486.32005 0.00000 -5544.00000 979149.07984
202.80000 27.80000 812394.54137 1650486.32005 0.00000 -5572.00000 979150.41924
203.00000 27.80000 833225.17064 1650486.32005 0.00000 -5640.00000 979152.70899
203.20000 27.80000 854055.79990 1650486.32005 0.00000 -5601.00000 979152.24516
203.40000 27.80000 874886.42917 1650486.32005 0.00000 -5692.00000 979146.41851
203.60000 27.80000 895717.05843 1650486.32005 0.00000 -5734.00000 979150.80459
203.80000 27.80000 916547.68770 1650486.32005 0.00000 -5541.00000 979153.47611
204.00000 27.80000 937378.31696 1650486.32005 0.00000 -5739.00000 979151.19966
204.20000 27.80000 958208.94623 1650486.32005 0.00000 -5520.00000 979155.21520
204.40000 27.80000 979039.57550 1650486.32005 0.00000 -5814.00000 979152.73739
204.60000 27.80000 999870.20476 1650486.32005 0.00000 -5685.00000 979153.32888
204.80000 27.80000 1020700.83403 1650486.32005 0.00000 -5638.00000 979153.22314
205.00000 27.80000 1041531.46329 1650486.32005 0.00000 -5752.00000 979152.40631
205.20000 27.80000 1062362.09256 1650486.32005 0.00000 -5522.00000 979152.00636
205.40000 27.80000 1083192.72183 1650486.32005 0.00000 -5707.00000 979148.15190
205.60000 27.80000 1104023.35109 1650486.32005 0.00000 -5661.00000 979149.21249
205.80000 27.80000 1124853.98036 1650486.32005 0.00000 -5559.00000 979147.24347
206.00000 27.80000 1145684.60962 1650486.32005 0.00000 -5627.00000 979147.54386
206.20000 27.80000 1166515.23889 1650486.32005 0.00000 -5560.00000 979151.83680
206.40000 27.80000 1187345.86816 1650486.32005 0.00000 -5645.00000 979153.16360
206.60000 27.80000 1208176.49742 1650486.32005 0.00000 -5503.00000 979160.35159
206.80000 27.80000 1229007.12669 1650486.32005 0.00000 -5545.00000 979158.64438
207.00000 27.80000 1249837.75595 1650486.32005 0.00000 -5490.00000 979156.73717
207.20000 27.80000 1270668.38522 1650486.32005 0.00000 -5511.00000 979157.76563
207.40000 27.80000 1291499.01448 1650486.32005 0.00000 -5444.00000 979159.28509
207.60000 27.80000 1312329.64375 1650486.32005 0.00000 -5362.00000 979158.13889
207.80000 27.80000 1333160.27302 1650486.32005 0.00000 -5352.00000 979159.79773
208.00000 27.80000 1353990.90228 1650486.32005 0.00000 -5492.00000 979159.02392
208.20000 27.80000 1374821.53155 1650486.32005 0.00000 -5535.00000 979154.94341
208.40000 27.80000 1395652.16081 1650486.32005 0.00000 -5425.00000 979156.17812
208.60000 27.80000 1416482.79008 1650486.32005 0.00000 -5523.00000 979153.40313
208.80000 27.80000 1437313.41935 1650486.32005 0.00000 -5373.00000 979155.73739
209.00000 27.80000 1458144.04861 1650486.32005 0.00000 -5471.00000 979156.77756
209.20000 27.80000 1478974.67788 1650486.32005 0.00000 -5448.00000 979159.54442
209.40000 27.80000 1499805.30714 1650486.32005 0.00000 -5455.00000 979156.52410
209.60000 27.80000 1520635.93641 1650486.32005 0.00000 -5281.00000 979160.92803
209.80000 27.80000 1541466.56568 1650486.32005 0.00000 -5456.00000 979158.19242
210.00000 27.80000 1562297.19494 1650486.32005 0.00000 -5377.00000 979156.69056
195.00000 27.60000 0.00000 1626959.33153 0.00000 -5057.00000 979148.57074
195.20000 27.60000 20830.62927 1626959.33153 0.00000 -5153.00000 979138.46626
195.40000 27.60000 41661.25853 1626959.33153 0.00000 -4992.00000 979144.54229
195.60000 27.60000 62491.88780 1626959.33153 0.00000 -4943.00000 979150.88397
195.80000 27.60000 83322.51706 1626959.33153 0.00000 -4946.00000 979149.79931
196.00000 27.60000 104153.14633 1626959.33153 0.00000 -5198.00000 979146.60525
196.20000 27.60000 124983.77560 1626959.33153 0.00000 -4981.00000 979151.11513
196.40000 27.60000 145814.40486 1626959.33153 0.00000 -5164.00000 979149.26972
196.60000 27.60000 166645.03413 1626959.33153 0.00000 -5042.00000 979152.67245
196.80000 27.60000 187475.66339 1626959.33153 0.00000 -5084.00000 979152.21654
197.00000 27.60000 208306.29266 1626959.33153 0.00000 -5103.00000 979152.68829
197.20000 27.60000 229136.92192 1626959.33153 0.00000 -5150.00000 979155.76881
197.40000 27.60000 249967.55119 1626959.33153 0.00000 -5174.00000 979148.67252
197.60000 27.60000 270798.18046 1626959.33153 0.00000 -5272.00000 979138.56314
197.80000 27.60000 291628.80972 1626959.33153 0.00000 -5304.00000 979131.39564
198.00000 27.60000 312459.43899 1626959.33153 0.00000 -4716.00000 979138.51820
198.20000 27.60000 333290.06825 1626959.33153 0.00000 -4448.00000 979147.53415
198.40000 27.60000 354120.69752 1626959.33153 0.00000 -3902.00000 979157.47585
198.60000 27.60000 374951.32679 1626959.33153 0.00000 -3271.00000 979165.12810
198.80000 27.60000 395781.95605 1626959.33153 0.00000 -5019.00000 979127.84550
199.00000 27.60000 416612.58532 1626959.33153 0.00000 -5054.00000 979131.24296
199.20000 27.60000 437443.21458 1626959.33153 0.00000 -4888.00000 979138.89673
199.40000 27.60000 458273.84385 1626959.33153 0.00000 -4931.00000 979139.91243
199.60000 27.60000 479104.47312 1626959.33153 0.00000 -5034.00000 979143.02641
199.80000 27.60000 499935.10238 1626959.33153 0.00000 -4053.00000 979185.46177
200.00000 27.60000 520765.73165 1626959.33153 0.00000 -5155.00000 979146.19311
200.20000 27.60000 541596.36091 1626959.33153 0.00000 -4308.00000 979161.45985
200.40000 27.60000 562426.99018 1626959.33153 0.00000 -5019.00000 979153.04148
200.60000 27.60000 583257.61944 1626959.33153 0.00000 -5437.00000 979133.57676
200.80000 27.60000 604088.24871 1626959.33153 0.00000 -5488.00000 979130.61294
201.00000 27.60000 624918.87798 1626959.33153 0.00000 -5528.00000 979134.89419
201.20000 27.60000 645749.50724 1626959.33153 0.00000 -5646.00000 979130.38325
201.40000 27.60000 666580.13651 1626959.33153 0.00000 -4247.00000 979152.21283
201.60000 27.60000 687410.76577 1626959.33153 0.00000 -5351.00000 979136.41211
201.80000 27.60000 708241.39504 1626959.33153 0.00000 -5452.00000 979133.88933
202.00000 27.60000 729072.02431 1626959.33153 0.00000 -5510.00000 979137.90620
202.20000 27.60000 749902.65357 1626959.33153 0.00000 -5481.00000 979135.53716
202.40000 27.60000 770733.28284 1626959.33153 0.00000 -5538.00000 979140.07977
202.60000 27.60000 791563.91210 1626959.33153 0.00000 -5341.00000 979141.93786
202.80000 27.60000 812394.54137 1626959.33153 0.00000 -5532.00000 979141.59607
203.00000 27.60000 833225.17064 1626959.33153 0.00000 -5586.00000 979137.68219
203.20000 27.60000 854055.79990 1626959.33153 0.00000 -5356.00000 979137.46237
203.40000 27.60000 874886.42917 1626959.33153 0.00000 -5644.00000 979133.30389
203.60000 27.60000 895717.05843 1626959.33153 0.00000 -5488.00000 979139.77224
203.80000 27.60000 916547.68770 1626959.33153 0.00000 -5447.00000 979138.31213
204.00000 27.60000 937378.31696 1626959.33153 0.00000 -5566.00000 979141.24978
204.20000 27.60000 958208.94623 1626959.33153 0.00000 -5476.00000 979140.49387
204.40000 27.60000 979039.57550 1626959.33153 0.00000 -5678.00000 979135.62584
204.60000 27.60000 999870.20476 1626959.33153 0.00000 -5579.00000 979139.38310
204.80000 27.60000 1020700.83403 1626959.33153 0.00000 -5589.00000 979139.85644
205.00000 27.60000 1041531.46329 1626959.33153 0.00000 -5594.00000 979139.40260
205.20000 27.60000 1062362.09256 1626959.33153 0.00000 -5719.00000 979133.12032
205.40000 27.60000 1083192.72183 1626959.33153 0.00000 -5676.00000 979134.34030
205.60000 27.60000 1104023.35109 1626959.33153 0.00000 -5643.00000 979136.09634
205.80000 27.60000 1124853.98036 1626959.33153 0.00000 -5631.00000 979134.90169
206.00000 27.60000 1145684.60962 1626959.33153 0.00000 -5602.00000 979136.02067
206.20000 27.60000 1166515.23889 1626959.33153 0.00000 -5423.00000 979137.43669
206.40000 27.60000 1187345.86816 1626959.33153 0.00000 -5597.00000 979141.52731
206.60000 27.60000 1208176.49742 1626959.33153 0.00000 -5562.00000 979137.93408
206.80000 27.60000 1229007.12669 1626959.33153 0.00000 -5523.00000 979139.22561
207.00000 27.60000 1249837.75595 1626959.33153 0.00000 -5495.00000 979141.98245
207.20000 27.60000 1270668.38522 1626959.33153 0.00000 -5424.00000 979144.89228
207.40000 27.60000 1291499.01448 1626959.33153 0.00000 -5388.00000 979138.31798
207.60000 27.60000 1312329.64375 1626959.33153 0.00000 -5468.00000 979139.39527
207.80000 27.60000 1333160.27302 1626959.33153 0.00000 -5529.00000 979142.54513
208.00000 27.60000 1353990.90228 1626959.33153 0.00000 -5590.00000 979138.35440
208.20000 27.60000 1374821.53155 1626959.33153 0.00000 -5865.00000 979132.87193
208.40000 27.60000 1395652.16081 1626959.33153 0.00000 -5471.00000 979138.06992
208.60000 27.60000 1416482.79008 1626959.33153 0.00000 -5394.00000 979141.53396
208.80000 27.60000 1437313.41935 1626959.33153 0.00000 -5423.00000 979140.17352
209.00000 27.60000 1458144.04861 1626959.33153 0.00000 -5433.00000 979140.35667
209.20000 27.60000 1478974.67788 1626959.33153 0.00000 -5545.00000 979145.35804
209.40000 27.60000 1499805.30714 1626959.33153 0.00000 -5249.00000 979146.45690
209.60000 27.60000 1520635.93641 1626959.33153 0.00000 -5258.00000 979145.10393
209.80000 27.60000 1541466.56568 1626959.33153 0.00000 -5198.00000 979149.63291
210.00000 27.60000 1562297.19494 1626959.33153 0.00000 -5421.00000 979143.23275
195.00000 27.40000 0.00000 1603475.23777 0.00000 -4791.00000 979149.33916
195.20000 27.40000 20830.62927 1603475.23777 0.00000 -4791.00000 979146.10446
195.40000 27.40000 41661.25853 1603475.23777 0.00000 -4920.00000 979140.99576
195.60000 27.40000 62491.88780 1603475.23777 0.00000 -5038.00000 979133.69627
195.80000 27.40000 83322.51706 1603475.23777 0.00000 -5181.00000 979133.06470
196.00000 27.40000 104153.14633 1603475.23777 0.00000 -5242.00000 979132.08563
196.20000 27.40000 124983.77560 1603475.23777 0.00000 -5141.00000 979131.50829
196.40000 27.40000 145814.40486 1603475.23777 0.00000 -5190.00000 979123.65101
196.60000 27.40000 166645.03413 1603475.23777 0.00000 -5234.00000 979127.27737
196.80000 27.40000 187475.66339 1603475.23777 0.00000 -5180.00000 979132.85842
197.00000 27.40000 208306.29266 1603475.23777 0.00000 -5028.00000 979139.80169
197.20000 27.40000 229136.92192 1603475.23777 0.00000 -4929.00000 979141.29903
197.40000 27.40000 249967.55119 1603475.23777 0.00000 -4946.00000 979142.62396
197.60000 27.40000 270798.18046 1603475.23777 0.00000 -5151.00000 979136.01744
197.80000 27.40000 291628.80972 1603475.23777 0.00000 -5036.00000 979126.09533
198.00000 27.40000 312459.43899 1603475.23777 0.00000 -5091.00000 979110.91044
198.20000 27.40000 333290.06825 1603475.23777 0.00000 -4355.00000 979128.70255
198.40000 27.40000 354120.69752 1603475.23777 0.00000 -4134.00000 979129.04949
198.60000 27.40000 374951.32679 1603475.23777 0.00000 -4330.00000 979130.26848
198.80000 27.40000 395781.95605 1603475.23777 0.00000 -4065.00000 979142.80965
199.00000 27.40000 416612.58532 1603475.23777 0.00000 -3836.00000 979133.40002
199.20000 27.40000 437443.21458 1603475.23777 0.00000 -4700.00000 979125.63052
199.40000 27.40000 458273.84385 1603475.23777 0.00000 -4836.00000 979130.58997
199.60000 27.40000 479104.47312 1603475.23777 0.00000 -4587.00000 979134.78527
199.80000 27.40000 499935.10238 1603475.23777 0.00000 -5075.00000 979122.78892
200.00000 27.40000 520765.73165 1603475.23777 0.00000 -5237.00000 979123.64211
200.20000 27.40000 541596.36091 1603475.23777 0.00000 -5530.00000 979123.87039
200.40000 27.40000 562426.99018 1603475.23777 0.00000 -5374.00000 979115.67864
200.60000 27.40000 583257.61944 1603475.23777 0.00000 -3982.00000 979150.27464
200.80000 27.40000 604088.24871 1603475.23777 0.00000 -5078.00000 979118.87665
201.00000 27.40000 624918.87798 1603475.23777 0.00000 -4798.00000 979135.76659
201.20000 27.40000 645749.50724 1603475.23777 0.00000 -5388.00000 979140.17367
201.40000 27.40000 666580.13651 1603475.23777 0.00000 -4805.00000 979124.68970
201.60000 27.40000 687410.76577 1603475.23777 0.00000 -4646.00000 979138.03622
201.80000 27.40000 708241.39504 1603475.23777 0.00000 -5343.00000 979129.98411
202.00000 27.40000 729072.02431 1603475.23777 0.00000 -5495.00000 979125.04520
202.20000 27.40000 749902.65357 1603475.23777 0.00000 -5452.00000 979130.52047
202.40000 27.40000 770733.28284 1603475.23777 0.00000 -5577.00000 979126.16020
202.60000 27.40000 791563.91210 1603475.23777 0.00000 -5432.00000 979123.68423
202.80000 27.40000 812394.54137 1603475.23777 0.00000 -5061.00000 979127.60159
203.00000 27.40000 833225.17064 1603475.23777 0.00000 -5476.00000 979123.10417
203.20000 27.40000 854055.79990 1603475.23777 0.00000 -5409.00000 979119.22652
203.40000 27.40000 874886.42917 1603475.23777 0.00000 -5595.00000 979125.16596
203.60000 27.40000 895717.05843 1603475.23777 0.00000 -5575.00000 979120.94666
203.80000 27.40000 916547.68770 1603475.23777 0.00000 -5521.00000 979122.43111
204.00000 27.40000 937378.31696 1603475.23777 0.00000 -5517.00000 979120.30453
204.20000 27.40000 958208.94623 1603475.23777 0.00000 -5500.00000 979124.18992
204.40000 27.40000 979039.57550 1603475.23777 0.00000 -5697.00000 979116.82510
204.60000 27.40000 999870.20476 1603475.23777 0.00000 -5525.00000 979127.60998
204.80000 27.40000 1020700.83403 1603475.23777 0.00000 -5538.00000 979126.75523
205.00000 27.40000 1041531.46329 1603475.23777 0.00000 -5576.00000 979123.11836
205.20000 27.40000 1062362.09256 1603475.23777 0.00000 -5595.00000 979119.40274
205.40000 27.40000 1083192.72183 1603475.23777 0.00000 -5533.00000 979121.83734
205.60000 27.40000 1104023.35109 1603475.23777 0.00000 -5560.00000 979122.95096
205.80000 27.40000 1124853.98036 1603475.23777 0.00000 -5507.00000 979125.62584
206.00000 27.40000 1145684.60962 1603475.23777 0.00000 -5576.00000 979122.87147
206.20000 27.40000 1166515.23889 1603475.23777 0.00000 -5583.00000 979120.04944
206.40000 27.40000 1187345.86816 1603475.23777 0.00000 -5593.00000 979124.39733
206.60000 27.40000 1208176.49742 1603475.23777 0.00000 -5503.00000 979122.42327
206.80000 27.40000 1229007.12669 1603475.23777 0.00000 -5538.00000 979123.24045
207.00000 27.40000 1249837.75595 1603475.23777 0.00000 -5476.00000 979129.36680
207.20000 27.40000 1270668.38522 1603475.23777 0.00000 -5304.00000 979132.11422
207.40000 27.40000 1291499.01448 1603475.23777 0.00000 -5401.00000 979129.59392
207.60000 27.40000 1312329.64375 1603475.23777 0.00000 -5523.00000 979127.61654
207.80000 27.40000 1333160.27302 1603475.23777 0.00000 -5502.00000 979130.18871
208.00000 27.40000 1353990.90228 1603475.23777 0.00000 -5612.00000 979122.65025
208.20000 27.40000 1374821.53155 1603475.23777 0.00000 -5452.00000 979120.56519
208.40000 27.40000 1395652.16081 1603475.23777 0.00000 -5507.00000 979123.75282
208.60000 27.40000 1416482.79008 1603475.23777 0.00000 -5444.00000 979123.90560
208.80000 27.40000 1437313.41935 1603475.23777 0.00000 -5397.00000 979120.86861
209.00000 27.40000 1458144.04861 1603475.23777 0.00000 -5475.00000 979129.33271
209.20000 27.40000 1478974.67788 1603475.23777 0.00000 -5379.00000 979130.96758
209.40000 27.40000 1499805.30714 1603475.23777 0.00000 -5280.00000 979131.41468
209.60000 27.40000 1520635.93641 1603475.23777 0.00000 -5255.00000 979131.80793
209.80000 27.40000 1541466.56568 1603475.23777 0.00000 -5383.00000 979131.60507
210.00000 27.40000 1562297.19494 1603475.23777 0.00000 -5414.00000 979126.11665
195.00000 27.20000 0.00000 1580033.59753 0.00000 -4695.00000 979128.63439
195.20000 27.20000 20830.62927 1580033.59753 0.00000 -4786.00000 979132.47396
195.40000 27.20000 41661.25853 1580033.59753 0.00000 -4921.00000 979124.83891
195.60000 27.20000 62491.88780 1580033.59753 0.00000 -5097.00000 979121.21740
195.80000 27.20000 83322.51706 1580033.59753 0.00000 -4982.00000 979122.12548
196.00000 27.20000 104153.14633 1580033.59753 0.00000 -5002.00000 979120.44819
196.20000 27.20000 124983.77560 1580033.59753 0.00000 -5143.00000 979116.55036
196.40000 27.20000 145814.40486 1580033.59753 0.00000 -5098.00000 979116.04654
196.60000 27.20000 166645.03413 1580033.59753 0.00000 -5073.00000 979113.98012
196.80000 27.20000 187475.66339 1580033.59753 0.00000 -5230.00000 979114.48125
197.00000 27.20000 208306.29266 1580033.59753 0.00000 -5138.00000 979123.83674
197.20000 27.20000 229136.92192 1580033.59753 0.00000 -4943.00000 979125.63675
197.40000 27.20000 249967.55119 1580033.59753 0.00000 -5038.00000 979132.51514
197.60000 27.20000 270798.18046 1580033.59753 0.00000 -4983.00000 979129.45970
197.80000 27.20000 291628.80972 1580033.59753 0.00000 -5135.00000 979119.31834
198.00000 27.20000 312459.43899 1580033.59753 0.00000 -5113.00000 979104.58803
198.20000 27.20000 333290.06825 1580033.59753 0.00000 -4768.00000 979110.67855
198.40000 27.20000 354120.69752 1580033.59753 0.00000 -2541.00000 979185.46389
198.60000 27.20000 374951.32679 1580033.59753 0.00000 -3983.00000 979123.64998
198.80000 27.20000 395781.95605 1580033.59753 0.00000 -4217.00000 979115.51693
199.00000 27.20000 416612.58532 1580033.59753 0.00000 -4549.00000 979121.72121
199.20000 27.20000 437443.21458 1580033.59753 0.00000 -3705.00000 979159.05922
199.40000 27.20000 458273.84385 1580033.59753 0.00000 -3587.00000 979173.75322
199.60000 27.20000 479104.47312 1580033.59753 0.00000 -4872.00000 979118.93666
199.80000 27.20000 499935.10238 1580033.59753 0.00000 -4454.00000 979129.35365
200.00000 27.20000 520765.73165 1580033.59753 0.00000 -3761.00000 979132.16711
200.20000 27.20000 541596.36091 1580033.59753 0.00000 -4020.00000 979136.12578
200.40000 27.20000 562426.99018 1580033.59753 0.00000 -3764.00000 979140.43505
200.60000 27.20000 583257.61944 1580033.59753 0.00000 -4204.00000 979137.36788
